"id_photo","photo_imode","photo_web","photo_web2","photo_web3","photo_web4","photo_web_petit","vignette_carree"
"1592","photos/20081003-accro.jpg","photos/20081003-accro_grand.jpg",,,,,NULL
"1593","photos/20081103-pierreetpap.jpg","photos/20081103-pierreetpap_grand.jpg",,,,,NULL
"1594","photos/20081103-mobilefutur.jpg","photos/20081103-mobilefutur_grand.jpg",,,,,NULL
"1595","photos/20081303-animaux.jpg","photos/20081303-animaux_grand.jpg",,,,,NULL
"1596","photos/20081403-lelup.jpg","photos/20081403-lelup_grand.jpg",,,,,NULL
"1597","photos/20081303-dirt.jpg","photos/20081303-dirt_grand.jpg",,,,,NULL
"1598","photos/20081703-thekills.jpg","photos/20081703-thekills_grand.jpg",,,,,NULL
"1599","photos/20081903-deco.jpg","photos/20081903-deco_grand.jpg",,,,,NULL
"1600","photos/20082003-asa.jpg","photos/20082003-asa_grand.jpg",,,,,NULL
"1601","photos/20082003-htech.jpg","photos/20082003-htech_grand.jpg",,,,,NULL
"1602","photos/20082103-blog.jpg","photos/20082103-blog_grand.jpg",,,,,NULL
"1603","photos/20082203-menton.jpg","photos/20082203-menton_grand.jpg",,,,,NULL
"1604","photos/20082503-echomode.jpg","photos/20082503-echomode_grand.jpg",,,,,NULL
"1605","photos/20082503-sachtech.jpg","photos/20082503-sachtech_grand.jpg",,,,,NULL
"1606","photos/20082503-biocoop.jpg","photos/20082503-biocoop_grand.jpg",,,,,NULL
"1607","photos/20082603-rollingstone.jpg","photos/20082603-rollingstone_grand.jpg","photos/20082603-rollingstone1_grand.jpg","photos/20082603-rollingstone2_grand.jpg",,,NULL
"1608","photos/20082703-netultra.jpg","photos/20082703-netultra_grand.jpg",,,,,NULL
"1609","photos/20082703-idnight.jpg","photos/20082703-idnight_grand.jpg",,,,,NULL
"1610","photos/2008-nanocouleur.jpg","photos/nanocouleur_grand.jpg",,,,,NULL
"1611","photos/20082803-kaki.jpg","photos/20082803-kaki_grand.jpg",,,,,NULL
"1612","photos/20083103-mageekstore.jpg","photos/20083103-mageekstore_grand.jpg",,,,,NULL
"1613","photos/20083103-rock.jpg","photos/20083103-rock_grand.jpg","photos/20083103-rock1_grand.jpg",,,,NULL
"1614","photos/20080204-happyspace.jpg","photos/20080204-happyspace_grand.jpg",,,,,NULL
"1615","photos/20080304-katenash.jpg","photos/20080304-katenash_grand.jpg",,,,,NULL
"1616","photos/20080304-arena.jpg","photos/20080304-arena_grand.jpg",,,,,NULL
